index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
98020,406-5542537-1465155,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,735,KALLADAIKURICHI,TAMIL NADU,627416,IN,FALSE,Easy Ship
98022,408-4063422-9360350,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,751,HYDERABAD,TELANGANA,500084,IN,FALSE,Easy Ship
98024,407-7247620-4913167,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,817,Thrissur,KERALA,680567,IN,FALSE,Easy Ship
98025,406-5605472-6755523,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,725,AMRELI,Gujarat,365601,IN,FALSE,Easy Ship
98026,171-0149525-3226759,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,340,JAMNAGAR,Gujarat,361320,IN,FALSE,Easy Ship
98027,171-6223296-7535506,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,735,Eranholi,KERALA,670107,IN,FALSE,Easy Ship
98037,403-7600792-3137134,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,492.38,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE,Easy Ship
98038,403-7600792-3137134,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,336.19,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE,Easy Ship
98039,403-7600792-3137134,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,380,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE,Easy Ship
98040,405-5261929-5113916,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,776,KALABURGI,KARNATAKA,585105,IN,FALSE,Easy Ship
98043,403-1817218-5338709,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,692,BHUBANESWAR,ODISHA,751006,IN,FALSE,Easy Ship
98044,403-1817218-5338709,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,939,BHUBANESWAR,ODISHA,751006,IN,FALSE,Easy Ship
98049,171-8269357-7709952,06-23-22,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,845,CHANDIGARH,CHANDIGARH,160019,IN,FALSE,Easy Ship
98051,407-7552677-0038702,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,725,THANE,MAHARASHTRA,400615,IN,FALSE,Easy Ship
98056,403-6467260-3104328,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,457,LUCKNOW,UTTAR PRADESH,226026,IN,FALSE,Easy Ship
98071,405-6357429-0277108,06-23-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,690.48,Mannuthy,KERALA,680651,IN,FALSE,Easy Ship
98072,406-8661148-1920369,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,353,CHENNAI,TAMIL NADU,600089,IN,FALSE,Easy Ship
98077,171-3183988-6777157,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,636,HIMMATNAGAR,Gujarat,383001,IN,FALSE,Easy Ship
98082,405-7182339-0192363,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1163,NEW DELHI,DELHI,110077,IN,FALSE,Easy Ship
98085,408-2805863-0213136,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,399,Chennai,TAMIL NADU,600056,IN,FALSE,Easy Ship
98094,171-3547014-3274753,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,735,MURAKAMBATTU,ANDHRA PRADESH,517127,IN,FALSE,Easy Ship
98098,408-0526369-3850756,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,0,NEW DELHI,DELHI,110032,IN,FALSE,Easy Ship
98101,403-6357441-1495565,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,735,PORT BLAIR,ANDAMAN & NICOBAR,744101,IN,FALSE,Easy Ship
98103,404-4557876-6565954,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,486,KOLKATA,WEST BENGAL,700078,IN,FALSE,Easy Ship
98105,403-1648942-2945118,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,735,SITARGANJ,UTTARAKHAND,262405,IN,FALSE,Easy Ship
98107,408-0843579-9053165,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,459,Delhi,Delhi,110035,IN,FALSE,Easy Ship
98110,403-5969219-3215530,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,735,HYDERABAD,TELANGANA,500010,IN,FALSE,Easy Ship
98114,402-2358686-3489118,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,486,LUDHIANA,PUNJAB,141003,IN,FALSE,Easy Ship
98116,404-5339688-3213124,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,335,North Guwahati,ASSAM,781031,IN,FALSE,Easy Ship
98118,403-9850214-6050744,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,487,PANCHKULA,HARYANA,134102,IN,FALSE,Easy Ship
98119,405-6166982-8887500,06-23-22,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,599,BHUBANESWAR,ODISHA,751019,IN,FALSE,Easy Ship
98120,402-1024276-0925909,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,725,KOLKATA,WEST BENGAL,700090,IN,FALSE,Easy Ship
98121,404-8228802-9514720,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735,Ranchi,JHARKHAND,834002,IN,FALSE,Easy Ship
98125,402-9493776-4419515,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,387,PRAYAGRAJ,UTTAR PRADESH,211011,IN,FALSE,Easy Ship
98129,171-7796728-9226709,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,464,NOIDA,UTTAR PRADESH,201304,IN,FALSE,Easy Ship
98142,406-0374295-5238745,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Trousers,3XL,On the Way,0,INR,536.19,Gurgaon,HARYANA,122001,IN,FALSE,Easy Ship
98144,407-9280687-5435505,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,999,LUMDING,ASSAM,782447,IN,FALSE,Easy Ship
98149,171-7982273-2269114,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,735,BHOPAL,MADHYA PRADESH,462042,IN,FALSE,Easy Ship
98169,403-5440804-9775530,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735,South-West Delhi,DELHI,110043,IN,FALSE,Easy Ship
98171,406-2372738-7703568,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,460,SHEHERA,Gujarat,389210,IN,FALSE,Easy Ship
98181,406-0668566-3766743,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,438.1,SHEHERA,Gujarat,389210,IN,FALSE,Easy Ship
98183,404-4904234-8163541,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,636,JAMSHEDPUR,JHARKHAND,831013,IN,FALSE,Easy Ship
98184,406-0269805-3503501,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,735,NAGERCOIL,TAMIL NADU,629001,IN,FALSE,Easy Ship
98186,403-8354579-7886708,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,735,Trivandrum,KERALA,695010,IN,FALSE,Easy Ship
98195,407-4387173-6295532,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,301,AURANGABAD,MAHARASHTRA,431005,IN,FALSE,Easy Ship
98196,406-4155689-6283525,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,438.1,SHEHERA,Gujarat,389210,IN,FALSE,Easy Ship
98197,403-0252392-0900335,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,510,MUMBAI,MAHARASHTRA,400078,IN,FALSE,Easy Ship
98198,403-4740439-3204347,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735,varanasi,UTTAR PRADESH,221010,IN,FALSE,Easy Ship
98204,407-2310599-7971558,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,292,Qadian,PUNJAB,143516,IN,FALSE,Easy Ship
98205,407-2310599-7971558,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,301,Qadian,PUNJAB,143516,IN,FALSE,Easy Ship
98211,406-6861916-7147552,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,518,CHENNAI,TAMIL NADU,600088,IN,FALSE,Easy Ship
98214,406-5197033-8557938,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,725,"EDATHIRUTHY,THRISSUR",KERALA,680703,IN,FALSE,Easy Ship
98216,171-5065802-3880309,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,908,Angul,ODISHA,759143,IN,FALSE,Easy Ship
98221,407-8689232-3366717,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,599,NEW DELHI,DELHI,110017,IN,FALSE,Easy Ship
98228,406-1161203-4439501,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,735,KATIHAR,BIHAR,854105,IN,FALSE,Easy Ship
98233,404-2110725-6979568,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,376,MUMBAI,MAHARASHTRA,400009,IN,FALSE,Easy Ship
98236,407-7889467-6477903,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,564,VIJAYAWADA,ANDHRA PRADESH,521137,IN,FALSE,Easy Ship
98250,408-1183179-5639532,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,399,Portblair,ANDAMAN & NICOBAR,744105,IN,FALSE,Easy Ship
98252,402-0019994-7589130,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,702,KULLU,HIMACHAL PRADESH,175101,IN,FALSE,Easy Ship
98260,402-5659697-1643531,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,626,KOLKATA,WEST BENGAL,700055,IN,FALSE,Easy Ship
98263,406-5631075-0478766,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,387,SIWAN,BIHAR,841239,IN,FALSE,Easy Ship
98276,408-6631232-5863503,06-23-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,420,MUMBAI,MAHARASHTRA,400065,IN,FALSE,Easy Ship
98280,405-5086602-2003562,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,743,VISAKHAPATNAM,ANDHRA PRADESH,530005,IN,FALSE,Easy Ship
98287,403-7731542-3716367,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,431,ERNAKULAM,KERALA,682020,IN,FALSE,Easy Ship
98288,403-7731542-3716367,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,569,ERNAKULAM,KERALA,682020,IN,FALSE,Easy Ship
98290,405-9871681-4649902,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,308,Karwar,KARNATAKA,581304,IN,FALSE,Easy Ship
98291,408-8547880-0289919,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,921,Gurgaon,HARYANA,122001,IN,FALSE,Easy Ship
98293,404-6257997-1662712,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,735,YELLANUR ROAD TADPATRI,ANDHRA PRADESH,515411,IN,FALSE,Easy Ship
98308,404-7075705-1012317,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,292,Erumappetty,KERALA,680584,IN,FALSE,Easy Ship
98311,405-5353785-3951544,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,448.57,DURGAPUR,WEST BENGAL,713213,IN,FALSE,Easy Ship
98313,403-8266307-2151539,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,457,Kalyan West,MAHARASHTRA,421301,IN,FALSE,Easy Ship
98317,407-6383050-8857107,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,387,VITA,MAHARASHTRA,415311,IN,FALSE,Easy Ship
98320,406-8525248-9416353,06-23-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,659.05,NEW DELHI,DELHI,110045,IN,FALSE,Easy Ship
98321,406-8525248-9416353,06-23-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,724.76,NEW DELHI,DELHI,110045,IN,FALSE,Easy Ship
98331,403-0039238-0895536,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,460,"Kalwari,Mirzapur",UTTAR PRADESH,231210,IN,FALSE,Easy Ship
98334,406-8409366-1178735,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,415.24,NAINITAL,UTTARAKHAND,263156,IN,FALSE,Easy Ship
98343,405-7133848-5873905,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,517,CHENNAI,TAMIL NADU,600042,IN,FALSE,Easy Ship
98344,405-7133848-5873905,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,517,CHENNAI,TAMIL NADU,600042,IN,FALSE,Easy Ship
98346,171-2262717-2225127,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,332.38,HYDERABAD,TELANGANA,500068,IN,FALSE,Easy Ship
98347,408-1693782-8253957,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,387,GORAKHPUR,UTTAR PRADESH,273213,IN,FALSE,Easy Ship
98352,408-7358133-0165934,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,335,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
98353,404-2550923-7420367,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,845,KOTA,RAJASTHAN,324001,IN,FALSE,Easy Ship
98357,403-7486199-7976335,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,457,VASCO DA GAMA,GOA,403711,IN,FALSE,Easy Ship
98359,408-1716846-9497155,06-23-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,1315.18,Koratla,TELANGANA,505326,IN,FALSE,Easy Ship
98363,171-8124450-7035526,06-23-22,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,921,AHMEDABAD,Gujarat,382480,IN,FALSE,Easy Ship
98371,403-4290640-4109907,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1115,GUWAHATI,ASSAM,781001,IN,FALSE,Easy Ship
98372,403-4290640-4109907,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,699,GUWAHATI,ASSAM,781001,IN,FALSE,Easy Ship
98376,402-9430249-2426729,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1127,SHIMLA,HIMACHAL PRADESH,171009,IN,FALSE,Easy Ship
98388,404-9250334-8945133,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,380,KALAMASSERY,KERALA,682033,IN,FALSE,Easy Ship
98392,405-6653856-3778741,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,735,Aspur,RAJASTHAN,314021,IN,FALSE,Easy Ship
98394,404-5016138-5066736,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,872,NEW DELHI,DELHI,110015,IN,FALSE,Easy Ship
98395,404-5016138-5066736,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1163,NEW DELHI,DELHI,110015,IN,FALSE,Easy Ship
98399,171-2230624-4218706,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,414.29,ABU ROAD,RAJASTHAN,307510,IN,FALSE,Easy Ship
98404,404-4794288-2156328,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,786,"NEW TOWN, Kolkata",WEST BENGAL,700135,IN,FALSE,Easy Ship
98407,404-9743293-7691548,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,568.57,Visakhapatnam,ANDHRA PRADESH,530045,IN,FALSE,Easy Ship
98410,403-9140850-0432357,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,487,Madurai,TAMIL NADU,625017,IN,FALSE,Easy Ship
98414,402-8577872-0193946,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,725,AHMEDABAD,Gujarat,380009,IN,FALSE,Easy Ship
98422,403-8163606-9449954,06-23-22,Shipped - Out for Delivery,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725,MARGAO,GOA,403602,IN,FALSE,Easy Ship
98431,408-5420898-5957963,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,0,NARASARAOPET,ANDHRA PRADESH,522601,IN,FALSE,Easy Ship
98433,405-8792488-1915548,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,735,GHAZIABAD,UTTAR PRADESH,201002,IN,FALSE,Easy Ship
98434,404-9148913-9218755,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,735,WARANGAL,TELANGANA,506370,IN,FALSE,Easy Ship
98435,171-8303038-0884366,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,909,HYhyderabad,TELANGANA,500072,IN,FALSE,Easy Ship
98436,404-4742341-9777126,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,486,HARIDWAR,UTTARAKHAND,249408,IN,FALSE,Easy Ship
98441,408-5832888-2953161,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,735,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship
98442,402-8817353-8588318,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1315,FATEHGARH,UTTAR PRADESH,209601,IN,FALSE,Easy Ship
98443,403-8235968-2614766,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,491,CHENNAI,TAMIL NADU,600008,IN,FALSE,Easy Ship
98447,404-3196144-0374741,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,335,KANNIYAKUMARI DISTRICT,TAMIL NADU,629165,IN,FALSE,Easy Ship
98448,403-4753476-6029119,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,735,MALAPPURAM,KERALA,679331,IN,FALSE,Easy Ship
98450,406-0194541-2090749,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,735,VADODARA,Gujarat,390013,IN,FALSE,Easy Ship
98452,406-7009629-5464313,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,428,CHENNAI,TAMIL NADU,600042,IN,FALSE,Easy Ship
98453,408-2976293-8881947,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,COIMBATORE,TAMIL NADU,641016,IN,FALSE,Easy Ship
98454,402-3326565-5969132,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,735,ALAPPUZHA harippad,KERALA,690517,IN,FALSE,Easy Ship
98457,171-1988716-7794701,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,353,THIRUVANANTHAPURAM,KERALA,695015,IN,FALSE,Easy Ship
98458,171-4925676-3434730,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735,MUMBAI,MAHARASHTRA,400030,IN,FALSE,Easy Ship
98459,171-4925676-3434730,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735,MUMBAI,MAHARASHTRA,400030,IN,FALSE,Easy Ship
98460,407-6285288-1310724,06-23-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,396.19,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,Easy Ship
98464,404-7930994-0931522,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,735,BENGALURU,KARNATAKA,560060,IN,FALSE,Easy Ship
98466,407-7063400-6408302,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,735,PUNE,MAHARASHTRA,411028,IN,FALSE,Easy Ship
98467,171-3052828-4397136,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1043,NATTHUWA WALA,UTTARAKHAND,248005,IN,FALSE,Easy Ship
98472,407-0713163-4663553,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1174,SIDDIPET,TELANGANA,502103,IN,FALSE,Easy Ship
98473,404-5846065-3806754,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,369,MUMBAI,MAHARASHTRA,400102,IN,FALSE,Easy Ship
98476,406-5308472-3718744,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1221,CHENNAI,TAMIL NADU,600082,IN,FALSE,Easy Ship
98477,171-9817572-4033130,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,445.71,Kanchikacharla,ANDHRA PRADESH,521180,IN,FALSE,Easy Ship
98482,402-3855184-4273917,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,1044,BENGALURU,KARNATAKA,562125,IN,FALSE,Easy Ship
98487,402-8712308-6786750,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,463.81,FARIDABAD,HARYANA,121006,IN,FALSE,Easy Ship
98488,404-8284219-7989119,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,353,Dombivli,MAHARASHTRA,421203,IN,FALSE,Easy Ship
98490,408-3783966-6256317,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,406,JAMAI,MADHYA PRADESH,480553,IN,FALSE,Easy Ship
98494,404-4849484-8950764,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1098,VASAI VIRAR,MAHARASHTRA,401208,IN,FALSE,Easy Ship
98497,406-7806539-6217919,06-23-22,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,486,ERNAKULAM,KERALA,682017,IN,FALSE,Easy Ship
98498,171-4594716-6725944,06-23-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,422,BABRALA,UTTAR PRADESH,243751,IN,FALSE,Easy Ship
98502,403-1683557-6926730,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,323,LUCKNOW,UTTAR PRADESH,226002,IN,FALSE,Easy Ship
98504,404-9406553-4359551,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,735,CHENNAI,TAMIL NADU,600056,IN,FALSE,Easy Ship
98505,404-9406553-4359551,06-23-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,735,CHENNAI,TAMIL NADU,600056,IN,FALSE,Easy Ship
98507,404-2885818-0295539,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,INR,700,MARAIMALAINAGAR,TAMIL NADU,603209,IN,FALSE,Easy Ship
98508,404-2885818-0295539,06-23-22,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XL,On the Way,0,INR,700,MARAIMALAINAGAR,TAMIL NADU,603209,IN,FALSE,Easy Ship
